yo,en
Ọwọ́ tẹ Tájù fọga tó fipá bá ọ̀dọ́mọbìnrin lòpọ̀ ní Ìpájà.,Taju was accused of having sex with a young woman in Ipaja.
Mẹ́sì fi àbàrá kékeré gba ńlá lọ́wọ́ ẹgbẹ́ ẹ rẹ̀.,Moses took the small thunderbolt from his side.
Ó yẹ kí ìjọba fún àwọn àgbẹ̀ àti àwọn Fúlàní ní owó.,The government should give money to the farmers and the Fulani.
Ohun mẹ́fà tó yẹ kí a mọ̀ nípa ìbọn rèé,Six things we should know about this gun
Ìkónilẹ́rú ilẹ̀ ẹ Yorùbá ló parí Ogun Kírìjí.,The destruction of Yoruba land ended the Kiriji War.
Tọ́lá ní òun fẹ́ kí wọ́n fi àwọn ọlọ́pàá jófin.,Tola said he wanted the police to be prosecuted.
Wo ohun tó yẹ kí a mọ̀ nípa Akírun ti Ìlú Ìkìrun tó wàjà.,See what we should know about Akirun of Ikurun City that came out.
Ẹ wo ìgbà mẹ́rin tí Ààrẹ ti tàpá sí ìlànà òfin orílẹ̀ èdè Nàíjíríà.,Look at the four times the President has violated the constitution of Nigeria.
Bí àlááfíà yóò ṣe wà láàrin ìlú ni Ooni bá lọ sọ́dọ̀ Ààrẹ.,"If there will be peace in the city, Ooni will go to the President."
Ilé ẹjọ́ tú ìgbéyàwó ọdún méje ká lórí ẹ̀sùn ìfiraẹnisílẹ̀,The court dissolved the seven-year marriage on the charge of adultery
Mí ò nílò ìrànlọ́wọ́ owó lọ́wọ́ ẹnikẹ́ni láti ilẹ̀ òkèrè.,I don't need financial help from anyone from abroad.
Ìgbòho gba mílíọ̀nù méjì lọ́wọ́ ìjọba.,Igbho received two million from the government.
Àwọn akẹ́kọ̀ọ́ ní ìyanṣẹ́lódì àwọn òṣìṣẹ́ ẹ fásítì ń ṣe àkọ́bá fáwọn.,The students are assigned by the university staff.
Jùmọ̀kẹ́ ní ọjọ́ tí òun bímọ lòun mọ̀ pé oyún ìbẹfà ló wà nínú òun,"Jumoke the day she gave birth, she knew that she was pregnant"
Ta ló pa ẹbí olùrànlọ́wọ́ Gómìnà Rótìmí sórí oko rẹ̀ l'Óǹdó?,Who killed the family of Governor Rotimi's assistant on his farm in Ondo?
Àtíkù àti Fálúsì sọ̀rọ̀ sókè nípa bí ìjọba Fálànà ṣé ti àkáǹtì pa.,Atiku and Falusi spoke loudly about how Falana's government closed the account.
Àwọn jàndùkú ṣá ẹ̀ṣọ́ Àmọ̀tẹ́kùn ní àdá ní Ìkòròdú.,The Jandukkus killed the guard of Mongletekkun in Ikorodu.
Àjọ aṣọ́nà ní ọ̀kànlélúgba èèyàn ló dèrò ọ̀run nínú ìjàmbá ọkọ̀.,The clothing company has one person who died in a car accident.
Adébímpé gba omijé lójú Adédiméjì.,Adébimpé got tears in Adémidéj's eyes.
Kíni wọ́n ún sọ nípa ètò ààbò lórí ìkànnì tí Gómìnà fí kúrò níbẹ?,What do they say about the security system on the channel that the Governor left?
Àwọn orílè èdè bi Gánà àti Nàìjá náà ti fi òfin de owó.,Countries like Ghana and Nigeria have banned money.
Agbẹjọ́rò Àfáà Babátúndé láwọn ṣetán láti yí ìdájọ padà.,Lawyer Afaa Babatunde is ready to change the sentence.
Ẹ bá wa bẹ àwọn mọ̀lẹ́bí àti aláìsàn ní Ọ̀wọ̀.,Join us in praying for the family members and the sick.
Akọ́mọlédè àti Àṣà Yorùbá gbé oríkì yẹ̀wò.,Yoruba Language and Culture consider poetry.
Àwọn olùfẹ́ gan-an ló máa ń sọ̀rọ̀ tí nńkan aburú bá ṣẹlẹ̀.,Lovers are the ones who speak up when something bad happens.
Ọmọ Gánà Dókítà Táyọ̀ rí irun Tọ́lá olórí i búlúù.,The Ghanaian son of Dr. Tayo saw Tola's blue hair.
"Ikọ̀ Gómìnà Ọ̀wọ̀, Ṣayọ̀ kàgbákò ìjàmbá ọkọ̀ lójú pópó.","Honorable Governor, Sayo was involved in a car accident on the road."
Aláwàdà tó tún kún fún ọgbọ́n.,A comedian who is also full of wisdom.
Àmọ̀tẹ́kùn Òǹdó mú àwọn afurasí tó já wọ oko olóko.,But Ondo's raid led to the suspects who ran into the farmer's farm.
Kí oníkálukú máa lọ ní ìlọ tirẹ̀.,Let each person go to his own house.
Ṣé lóòtọ́ làwọn darandaran tasẹ̀ àgẹrẹ wọ ọgbà Ṣóyinká?,Did the herdsmen really enter the Shoyinka garden?
Ìkọlù láàrin àjọ onímọ́tò ní agbègbè Ọbáléndé dá wàálà sílẹ̀.,The attack between the planning organization in the Obalende area caused chaos.
Ètò ìsìnkú gómìnà alágbádá àkọ́kọ́ ti ìpínlẹ̀ Èkó.,Funeral arrangements for the first civilian governor of Lagos state.
Àfáà ń wáàsù kí àwọn alátìlẹ́yìn-in rẹ̀ má gba abẹ́rẹ́ àjẹ́sára.,Afaa preaches that his supporters should not take vaccinations.
Ọlọ̀pàá àti Gómìnà Sanwóolú.,Police and Governor Sanwóulu.
Ìjọba tí kò ṣe ojúṣe rẹ̀ ló mú káwọn Fúlàní máa gbé ìbọn kiri.,It is the government that is not responsible for the Fulani people to carry guns around.
Débọ̀ ti sọ̀rọ̀ sókè fún ìjọba Nàìjíríà lẹ́yìn tó ti àtìmọ́lé dé.,Debo spoke out for the Nigerian government after being detained.
Wàhálà tó mú ẹ̀mí ẹnìkan lọ ní Ṣáṣá nílùú Ìbàdàn.,Trouble that took someone's life in Shasha in Ibadan.
Àwọn olólùfẹ́ Rónkẹ́ Ìdídowó ti ń fọnmú lórí èsì àyẹ̀wò.,The fans of Rónkeh Ídidowó are excited about the test result.
Ẹ wo bí àwọn gbajúmọ̀ ìṣèré ṣe ṣe àyájọ́ Ọjọ́,See how the celebrities celebrate the day
Gómìnà Bùkọ́lá fún Dókítà ní àmì ẹ̀yẹ fún ìṣẹ́ takun-takun.,Governor Bukola gave Dr. an award for hard work.
Alága àwọn òntajà lóun pàdánù u owó níbi ìjà tó ṣẹlẹ̀.,The chairman of the traders lost money in the fight.
Kò ju nǹkan bíi wákàtí mẹ̀ta tí a kúrò níbẹ̀.,It was less than three hours before we left.
Ọba alayé tó kéré jù nílẹ̀ ẹ Yorùbá wà ní Ìpínlẹ̀ Òǹdó.,The youngest king in Yoruba country is in Ondo State.
Kọ́ńdọ́mù mílíọ̀nù mẹ́ta lọmọ Nàìjíríà ń lò lọ́dún.,About three million condoms are used by Nigerians every year.
Ìròyìn òfegè ni pé a ti rí àwọn akẹ́kọ̀ọ́ gbà padà.,The good news is that we have found the students back.
Ọwọ́ tẹ Táájù fọga tó fipá bá ọ̀dọ́mọbìnrin lò pọ̀ ní Ìpájà.,Taaju was accused of raping a young woman in Ipaja.
Mẹ́ẹ́sì í fi àbàrá kékeré gba ńlá lọ́wọ́ ẹgbẹ́ ẹ rẹ̀.,Moses took a small thunderbolt from his side.
Ó yẹ kí ìjọba á fún àwọn àgbẹ̀ àti àwọn Fúlàní ní owó.,The government should give money to the farmers and the Fulani.
Ìjì òtútù pa èèyàn mẹ́sàn-án ní Amẹ́ríkà.,A cold storm killed nine people in America.
Múkáílà ní Àìṣàtìpó rí ló ń da Èjì ogbè láàmú.,Mukáílá in Aíshatípó is the one who disturbs the language.
Oun tí a mọ̀ nípa fídíò tó lu ayélujára pa rèé.,The one we know about the video that hit the internet.
Ẹ̀sùn ìwà àjẹbánu tí wọn fi kan ọ̀gá àgbà a ilé iṣẹ́ aṣọ́bodè tó kú,Criminal charge against the director of a dead garment company
Ọ̀gbẹ́ni Ṣínà dúpẹ́ lọ́wọ́ àwọn abiyamọ ayé.,Mr. China thanked the mothers of the world.
Bùkọ́lá ní ìjọba ò sanwó fáwọn ajínigbé.,"Unfortunately, the government did not pay the kidnappers."
"Àrẹ̀mọ́ gún olólùfẹ́ ẹ rẹ̀, Dúpẹ́ lọ́bẹ.","Aremo pierced his lover, Thank you."
Oríṣìí àrùn méjọ ló máa ń ṣáábà á mú aláboyún.,There are eight types of diseases that can affect pregnant women.
Bàbá àgbàlagbà sá kúrò nílé lẹ́yìn tí ìyàwó o rẹ̀ lóyún ìbẹta.,An elderly father ran away from home after his wife became pregnant.
Ìjọba sọ̀rọ̀ lórí ìròyin tó ní Ọ̀fà fẹ́ di ọ̀kan lára ìpínlẹ̀ ẹ Nàìjíríà.,The government conversed on the arrow of arrows to become one of Nigeria.
Ìwà àjẹbánu ti pọjù ní orílẹ̀ èdè e Nàìjíríà.,Crime is rampant in Nigeria.
Ilé iṣé ológùn ti ń sìnkú àwọn akọni tó bá ìjàmbá ọkọ̀ ọ Bàálù lọ.,The pharmaceutical industry is burying the heroes who were involved in the Baalu ​​boat accident.
Àawọ̀ wà láàrin àwọn àgbẹ̀ àti darandaran.,There is a conflict between farmers and herdsmen.
Ilé iṣẹ́ ọlọ́pàá ní òun kò pe àwọn olóyè Ifọ́n nítorí màálù tó kú.,The police station said he did not call the Ifon officers because of the dead cow.
Ọba Olóyédé ní òun á ṣe nǹkan gidi sí ìlú yìí,King Olóyéde said he will do something real to this city
Kí ló gbé Àyìnlá dé ilé ẹjọ́?,What brought Ayinla to the court?
Ẹ wo èsì tó fún iléeṣẹ́ ọmọogun Nàìjíríà lórí ẹ̀sùn-un kòbákùngbé.,Look at the response given to the Nigerian military on the allegation of leopards.
Ǹjẹ́ o mọ̀ pé ìbálọ̀pọ̀ pẹ̀lú aya tàbí ọkọ ọ̀ rẹ lè jẹ́ kí o dàbí ọmọdé?,Did you know that having sex with your wife or husband can make you look like a child?
Àdó olóró ẹgbẹ́ agbésùnmọ̀mí ṣekú pa èèyàn mẹ́wàá ní Ìlerò.,A group of poisoned ado killed 10 people in Ilero.
Fáyẹmí ní kí ìjọba má báwọn jàndùkù ajínigbé sọ̀rọ̀.,Fayemi asked the government not to talk to the kidnappers.
Àwọn lọ́balọ́ba ní Babatúndé kójú òṣùnwọ̀n láti jẹ ààrẹ Nàìjíríà.,Babatunde's leaders face the challenge of being the president of Nigeria.
Ìpínlẹ̀ ṣẹ̀ṣẹ̀ buwọ́lu ìdájọ́ ikú f'ẹ́nikẹ́ni tó fipá báàyàn lòpọ̀.,The state has just signed a death sentence against a person who has forced sex.
Ayálégbé tó fojú ba ilé ẹjọ́ gbọ́dọ̀ san owó ìtanràn.,A tenant who faces court must pay a fine.
Àkànní gbọ́dọ̀ fowó kún owó oṣù tó fẹ́ san fún àwọn asòfin.,Akanni must invest in the salary to be paid to the legislators.
Àwọn ọlọ́pàá ìpínlẹ̀ Òǹdó ṣì ń tẹ̀síwájú nínú ìwádìí i wọn.,Ondo state police are still continuing their investigation.
Ṣé lóòtọ́ ni ìjọba ń ná owó tó tó owó lórí i ètò ìlera àwọn ará ìlú?,Is the government really spending enough money on the health system of the citizens?
Ìdàrúdàpọ̀ wáyé láàárín àwọn ọlọ́jà a gààrí àti epo nítorí ipò.,There was confusion among the sellers of sugar and oil because of the situation.
Àwọn ẹ̀yà a Yorùbá máa ń pé ara wọn ní ọmọ ilẹ̀ ẹ káàárọ̀ oò jíire.,The Yoruba tribes call themselves the natives of the country.
Ọ̀pọ̀lọpọ̀ ìbéèrè ni àwọn èèyàn ń bèèrè lọ́wọ́ adarí lórí ọ̀rọ̀ náà.,Many questions are being asked by the leader on the topic.
Ìpínlẹ̀ Òǹdó lè bọ́ orílẹ̀ èdè yí pẹ̀lú àwọn ohun àlùmóọ́nì i rẹ̀.,Ondo State can feed this country with its nutrients.
Ṣé nǹkan yàtọ̀ lẹ́yìn ìgbà tí Mọ́remí gbìyànjú láti fi ẹ̀mí ọmọ rẹ̀ lélẹ̀?,Are things different after Moremi tried to sacrifice her son's life?
Kí ni èrò àwọn èèyàn nípa ọ̀rọ̀ Àyìnlá Ọmọwúrà?,What do people think about Ainla Omwura?
Ìwúlò òwe kìí ṣe kékéré láwùjọ Yorùbá.,The importance of proverbs is not small in Yoruba society.
Ìwádìí ṣì máa wà lórí ayédèrú ìròyìn ní ilẹ̀ yìí fún ọdún kan.,There will still be an investigation on fake news in this country for a year.
Ìwádìí ilé aṣòfin forísánpọ́n lórí ẹ̀sùn apànìyàn tí wọ́n fi kan Fẹ́mi.,The parliamentary investigation was opened on the murder charge against Femi.
Àwọn ọ̀dọ́kùnrìn tó fẹ́ sọ ilé ìjọba di ilé ọtí ni a máa lé dànù.,The youths who want to turn government buildings into bars will be thrown out.
Ìdánilẹ́kọ̀ọ́ lórí ohun tí ó máa fa àìsàn ìtọ̀ ọ súgà máa wáyé láìpẹ́.,A tutorial on what causes diabetes is coming soon.
A máa sọ̀rọ̀ lórí àìsàn ìtọ̀ ọ ṣúgà àti ọ̀nà tí a lè gbà dènà ra ẹ̀.,We will consider the sickness sickness sick and how we can save you.
A ní ìgbàgbọ́ pé ètò ìbò ọdún yìí yóò yàtọ̀ sí ti tẹ́lẹ̀.,We believe that this year's voting system will be different from the previous one.
Ìjọba tí ń gbé ìgbésẹ̀ òfin láti dẹ́kun kíkó kẹ́tẹ́kẹ́tẹ́ lọ sí ìlú mìíràn.,The government is taking legal action to stop bringing donkeys to other cities.
Àwọn tí wọ́n ní dúkìá púpọ̀ ni wọ́n ń ṣe onídùúró ẹlòmíràn.,Those who have a lot of property are acting as a supporter of others.
"Ìwà a jàndùkú àti ìpáǹle ti wà láyé, ọjọ́ ti pẹ́.","There is violence and oppression in the world, the days are long."
Májèlé inú àmàlà ṣekúpa èèyàn mẹ́rin ní ìlú kan tí wọ́n pè ní ṣobí,Amla poison killed four people in a town called Sobi
"Àwọn akẹgbẹ́ ẹ Ṣadé ti padà sí ilé ìwé, ṣùgbọ́n Ṣadé kò bá wọn wọlé.","Şadeh's companions have returned to school, but Şadeh did not go in with them."
"Wọ́n yàn olórí ìjọ, àmọ́ orí gbé e dé ipò igbákejì ààrẹ.","They elected the head of the church, but the head elevated him to the position of vice president."
Bàbá àgbà ni ó ṣe aṣojú u bàbá a rẹ̀ níbi ayẹyẹ náà.,Grandfather represented his father at the ceremony.
Ìjọba àpapọ̀ gbé owó ribiti kalẹ̀ bíi owó ìrànwọ́ fún àwọn ará ìlú.,The federal government established a stipend as a subsidy for the citizens.
Arẹ́gbẹ́ṣọlá ń ràn mí lọ́wọ́ lórí ìtọ́jú àwọn opó.,Argegsola is helping me with the care of widows.
Ògúǹdè ṣe iṣẹ́ ọlọ́pàá àti olùkọ́ kó tó yan iṣẹ́ eré ìtàgé láàyò.,Ogunde worked as a policeman and a teacher before he chose acting.
Ta ni ò mọ̀ pé àwọn àgbà jẹ́ ilé ìṣura ọgbọ́n?,Who does not know that elders are a treasure house of wisdom?
Àwọn ọ̀dọ́bìnrin tí wọ́n jẹ́ olùdíje fún ipò ayaba pọ̀ ní ọdún yìí.,There are many young women who are candidates for the position of queen this year.
Onímọ̀ kan ló sọ pé ìpèsè ilé ẹ̀kọ́ nìkan kò lè yanjú ìpènijà yìí.,An expert said that school provision alone cannot solve this challenge.
"Owó ọjà mí tí wọ́n jí kó pọ̀ gan, òhun sì ló fa àpadàsáburú yìí.","My shopping money that was stolen was a lot, and that is what caused this tragedy."
Ìwádìí ti bẹ̀rẹ̀ lórí ètò ọ̀rọ̀ ajé ní ìlú Ìbàdàn.,Research has begun on the economy in the city of Ibadan.
Ọlọ́pàá ni Àdìsá ló fipá bá àwọn ọmọdébìnrin náà lò pọ̀.,It was Adisa who raped the girls by the police.
Ọọ̀ni ti kéde ìpàdé àwọn lọ́balọ́ba láti ṣàpérò àwọn ọ̀rọ̀ ìlú.,Oni has announced a meeting of officials to discuss the issues of the city.
Ilé isẹ́ ológun nílò ìmọ̀ nípa kíkọjú àwọn tí wọ́n ń ṣọ̀tẹ̀ sí ìlú.,The military needs to know how to deal with those who are rebelling in the city.
"Ó gba sùúrù, ìfarabalẹ̀ àti ìrònújinlẹ̀ láti bá mi ṣe iṣẹ́ yìí.","It took patience, dedication and thoughtfulness to do this work with me."
Kò sí àní àní pé Ilẹ̀ Ifẹ̀ ni orírun gbogbo àgbàáyé.,It is not even that the Land of Love is the origin of all the universe.
Afẹ́fẹ́ ẹ káràkátà tuntun tó fẹ́ wọ ìpínlẹ̀ yìí rọrùn kí a má sọ ìdàkejì.,The new car that wants to enter this state is easy to say the other way around.
Ọ̀tọ̀ọ̀tọ̀ ni ìgbàgbọ́ àwọn ènìyàn nípa ìṣẹ̀dá ayé.,People's beliefs about the creation of the world are different.
"Lẹ́yìn tí mo bá ti jẹun tí mo sùn, mi ò ní rí ti yín rò.","After I have eaten and slept, I will not see what you think."
Ìdí iṣẹ́ ológun ni bàbá à mi ti padà wá sílé pẹ̀lú ojú kan.,"Because of military service, my father came home with one eye."
Mi ò nífẹ̀ẹ́ sí kíkọlà sọ́mọ lójú nítorí inú ìrora ni ọmọ náà á wà.,I don't like circumcising close to the face because the child will be in pain.
Ìtàn-an málegbàgbé ni àwọn ìtàn akọni bíi Mọ́remí ní àwùjọ Yorùbá.,The stories of heroes like Moremi in the Yoruba community are unforgettable stories.
"Bá wo ni a ṣe máa sọ̀rọ̀ nípa eréṣùpá, tí a ò ní mẹnu ba ààlọ́.","How can we talk about the moon, when we don't have anyone to deal with."
Ilé ìwé kan ní Ìbàdàn ní ìmúra àwọn akẹ́kọ̀ọ́ ò le yí padà.,A school in Ibadan has a student's attitude that cannot be changed.
Adéṣọlá bẹ̀bẹ̀ fún oṣù díẹ̀ láti ṣe iṣẹ́ ìwádìí nínú u ìlú náà.,Adesola asked for a few months to do research in the city.
